"country","year","fossil_share_energy","fossil_energy_per_capita","energy_per_capita","region","iso","inv_dummy","bri_dummy"
"Algeria",2005,99.592,11000.958,11046.017,"Middle East & North Africa","DZA",1,0
"Algeria",2006,99.847,11254.16,11271.449,"Middle East & North Africa","DZA",1,0
"Algeria",2007,99.85,11677.965,11695.535,"Middle East & North Africa","DZA",1,0
"Algeria",2008,99.824,12172.469,12193.979,"Middle East & North Africa","DZA",1,0
"Algeria",2009,99.8,12676.306,12701.699,"Middle East & North Africa","DZA",1,0
"Algeria",2010,99.891,12144.613,12157.811,"Middle East & North Africa","DZA",1,0
"Algeria",2011,99.779,12640.023,12668.024,"Middle East & North Africa","DZA",1,0
"Algeria",2012,99.789,13549.443,13578.086,"Middle East & North Africa","DZA",1,0
"Algeria",2013,99.939,14069.992,14078.557,"Middle East & North Africa","DZA",1,0
"Algeria",2014,99.89,15027.377,15043.984,"Middle East & North Africa","DZA",1,0
"Algeria",2015,99.909,15528.614,15542.75,"Middle East & North Africa","DZA",1,0
"Algeria",2016,99.863,15190.104,15210.944,"Middle East & North Africa","DZA",1,0
"Algeria",2017,99.768,15029.705,15064.678,"Middle East & North Africa","DZA",1,0
"Algeria",2018,99.73,15872.332,15915.297,"Middle East & North Africa","DZA",1,0
"Algeria",2019,99.727,16331.441,16376.102,"Middle East & North Africa","DZA",1,1
"Argentina",2005,83.634,16741.805,20017.886,"Latin America & Caribbean","ARG",0,0
"Argentina",2006,82.687,17215.31,20819.765,"Latin America & Caribbean","ARG",0,0
"Argentina",2007,85.497,18401.417,21522.762,"Latin America & Caribbean","ARG",0,0
"Argentina",2008,85.921,18621.733,21673.035,"Latin America & Caribbean","ARG",0,0
"Argentina",2009,84.377,17755.558,21043.171,"Latin America & Caribbean","ARG",0,0
"Argentina",2010,84.852,18599.382,21919.694,"Latin America & Caribbean","ARG",1,0
"Argentina",2011,85.348,18871.5,22111.154,"Latin America & Caribbean","ARG",1,0
"Argentina",2012,86.203,19399.898,22504.785,"Latin America & Caribbean","ARG",1,0
"Argentina",2013,85.737,19893.03,23202.432,"Latin America & Caribbean","ARG",1,0
"Argentina",2014,85.668,19572.09,22846.498,"Latin America & Caribbean","ARG",1,0
"Argentina",2015,85.299,19724.453,23123.79,"Latin America & Caribbean","ARG",1,0
"Argentina",2016,85.934,19620.823,22832.315,"Latin America & Caribbean","ARG",1,0
"Argentina",2017,85.326,19241.662,22550.74,"Latin America & Caribbean","ARG",1,0
"Argentina",2018,84.901,18824.28,22172.06,"Latin America & Caribbean","ARG",1,0
"Argentina",2019,84.271,18101.027,21479.671,"Latin America & Caribbean","ARG",1,0
"Australia",2005,96.029,66883.04,69648.968,"East Asia & Pacific","AUS",0,0
"Australia",2006,96.146,69810.908,72609.558,"East Asia & Pacific","AUS",0,0
"Australia",2007,96.19,69414.543,72163.779,"East Asia & Pacific","AUS",1,0
"Australia",2008,96.148,69152.966,71923.196,"East Asia & Pacific","AUS",1,0
"Australia",2009,95.689,66926.746,69941.698,"East Asia & Pacific","AUS",1,0
"Australia",2010,94.963,65456.527,68928.146,"East Asia & Pacific","AUS",1,0
"Australia",2011,93.707,65785.054,70203.291,"East Asia & Pacific","AUS",1,0
"Australia",2012,93.859,64049.86,68240.28,"East Asia & Pacific","AUS",1,0
"Australia",2013,93.14,63069.761,67715.146,"East Asia & Pacific","AUS",1,0
"Australia",2014,93.756,63471.012,67697.824,"East Asia & Pacific","AUS",1,0
"Australia",2015,93.496,63343.515,67749.728,"East Asia & Pacific","AUS",1,0
"Australia",2016,92.793,62495.921,67349.654,"East Asia & Pacific","AUS",1,0
"Australia",2017,93.115,61766.639,66333.931,"East Asia & Pacific","AUS",1,0
"Australia",2018,91.647,61306.165,66894.015,"East Asia & Pacific","AUS",1,0
"Australia",2019,91.433,64591.979,70644.033,"East Asia & Pacific","AUS",1,0
"Austria",2005,73.453,37183.145,50621.48,"Europe & Central Asia","AUT",0,0
"Austria",2006,72.863,36331.115,49861.92,"Europe & Central Asia","AUT",0,0
"Austria",2007,70.595,34262.437,48534.016,"Europe & Central Asia","AUT",0,0
"Austria",2008,70.169,34617.396,49334.423,"Europe & Central Asia","AUT",0,0
"Austria",2009,67.33,31975.679,47491.043,"Europe & Central Asia","AUT",0,0
"Austria",2010,70.016,34226.142,48883.574,"Europe & Central Asia","AUT",0,0
"Austria",2011,70.927,32298.709,45537.713,"Europe & Central Asia","AUT",0,0
"Austria",2012,65.858,31279.494,47495.221,"Europe & Central Asia","AUT",0,0
"Austria",2013,66.523,31191.741,46888.618,"Europe & Central Asia","AUT",0,0
"Austria",2014,65.229,29111.543,44630.048,"Europe & Central Asia","AUT",0,0
"Austria",2015,66.893,29680.396,44369.911,"Europe & Central Asia","AUT",0,0
"Austria",2016,66.232,30123.026,45481.414,"Europe & Central Asia","AUT",0,0
"Austria",2017,67.29,31076.874,46183.623,"Europe & Central Asia","AUT",0,0
"Austria",2018,67.434,30281.529,44905.628,"Europe & Central Asia","AUT",0,0
"Austria",2019,66.298,30844.347,46523.958,"Europe & Central Asia","AUT",0,0
"Azerbaijan",2005,95.128,18511.33,19459.323,"Europe & Central Asia","AZE",0,0
"Azerbaijan",2006,95.883,18165.256,18945.153,"Europe & Central Asia","AZE",0,0
"Azerbaijan",2007,95.754,16233.425,16953.207,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2008,96.055,16259.868,16927.736,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2009,95.406,14105.178,14784.414,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2010,93.094,13413.397,14408.422,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2011,95.21,15071.103,15829.275,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2012,96.855,15592.853,16099.108,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2013,97.399,15915.822,16340.765,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2014,97.735,16080.396,16453.03,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2015,97.429,17313.041,17769.834,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2016,96.875,16850.443,17394.072,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2017,97.155,16394.375,16874.53,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2018,97.135,16688.343,17180.551,"Europe & Central Asia","AZE",1,0
"Azerbaijan",2019,97.52,17678.026,18127.566,"Europe & Central Asia","AZE",1,0
"Bangladesh",2005,98.933,1349.324,1363.88,"South Asia","BGD",0,0
"Bangladesh",2006,99.016,1443.651,1457.99,"South Asia","BGD",0,0
"Bangladesh",2007,99.041,1459.938,1474.081,"South Asia","BGD",0,0
"Bangladesh",2008,98.851,1524.095,1541.805,"South Asia","BGD",0,0
"Bangladesh",2009,99.519,1668.076,1676.133,"South Asia","BGD",0,0
"Bangladesh",2010,99.187,1683.037,1696.825,"South Asia","BGD",1,0
"Bangladesh",2011,99.106,1806.621,1822.913,"South Asia","BGD",1,0
"Bangladesh",2012,99.225,1914.219,1929.179,"South Asia","BGD",1,0
"Bangladesh",2013,99.26,1950.469,1965.017,"South Asia","BGD",1,0
"Bangladesh",2014,99.395,2012.905,2025.167,"South Asia","BGD",1,0
"Bangladesh",2015,99.238,2337.381,2355.331,"South Asia","BGD",1,0
"Bangladesh",2016,99.252,2343.821,2361.492,"South Asia","BGD",1,1
"Bangladesh",2017,99.149,2401.766,2422.379,"South Asia","BGD",1,1
"Bangladesh",2018,99.29,2532.904,2551.016,"South Asia","BGD",1,1
"Bangladesh",2019,99.363,2976.296,2995.38,"South Asia","BGD",1,1
"Belarus",2005,99.965,29946.854,29957.262,"Europe & Central Asia","BLR",0,0
"Belarus",2006,99.967,31960.549,31971.222,"Europe & Central Asia","BLR",0,0
"Belarus",2007,99.955,31324.92,31338.928,"Europe & Central Asia","BLR",0,0
"Belarus",2008,99.909,31773.268,31802.352,"Europe & Central Asia","BLR",1,0
"Belarus",2009,99.819,30158.907,30213.447,"Europe & Central Asia","BLR",1,0
"Belarus",2010,99.759,32043.506,32120.941,"Europe & Central Asia","BLR",1,0
"Belarus",2011,99.773,31887.737,31960.388,"Europe & Central Asia","BLR",1,0
"Belarus",2012,99.759,34443.769,34527.105,"Europe & Central Asia","BLR",1,0
"Belarus",2013,99.703,30335.703,30426.109,"Europe & Central Asia","BLR",1,0
"Belarus",2014,99.722,31299.252,31386.394,"Europe & Central Asia","BLR",1,0
"Belarus",2015,99.679,28407.2,28498.766,"Europe & Central Asia","BLR",1,0
"Belarus",2016,99.609,28214.674,28325.44,"Europe & Central Asia","BLR",1,0
"Belarus",2017,99.287,28686.645,28892.766,"Europe & Central Asia","BLR",1,0
"Belarus",2018,99.37,30612.706,30806.835,"Europe & Central Asia","BLR",1,0
"Belarus",2019,99.365,30883.951,31081.284,"Europe & Central Asia","BLR",1,0
"Belgium",2005,82.519,59836.219,72511.815,"Europe & Central Asia","BEL",0,0
"Belgium",2006,82.702,59687.017,72171.31,"Europe & Central Asia","BEL",0,0
"Belgium",2007,82.185,59232.996,72073.038,"Europe & Central Asia","BEL",0,0
"Belgium",2008,83.176,60519.668,72761.131,"Europe & Central Asia","BEL",0,0
"Belgium",2009,80.936,54608.643,67471.579,"Europe & Central Asia","BEL",0,0
"Belgium",2010,81.271,57960.807,71317.805,"Europe & Central Asia","BEL",0,0
"Belgium",2011,79.257,52325.257,66019.642,"Europe & Central Asia","BEL",0,0
"Belgium",2012,80.71,50880.625,63041.369,"Europe & Central Asia","BEL",1,0
"Belgium",2013,80.037,51434.049,64263.002,"Europe & Central Asia","BEL",1,0
"Belgium",2014,81.761,48667.753,59524.366,"Europe & Central Asia","BEL",1,0
"Belgium",2015,84.388,50650.192,60020.436,"Europe & Central Asia","BEL",1,0
"Belgium",2016,79.361,51012.182,64278.427,"Europe & Central Asia","BEL",1,0
"Belgium",2017,79.578,51438.699,64639.19,"Europe & Central Asia","BEL",1,0
"Belgium",2018,83.427,52245.359,62624.214,"Europe & Central Asia","BEL",1,0
"Belgium",2019,78.684,51382.511,65302.717,"Europe & Central Asia","BEL",1,0
"Brazil",2005,57.163,7556.786,13219.786,"Latin America & Caribbean","BRA",1,0
"Brazil",2006,56.907,7627.152,13402.931,"Latin America & Caribbean","BRA",1,0
"Brazil",2007,55.785,7852.38,14076.064,"Latin America & Caribbean","BRA",1,0
"Brazil",2008,56.665,8245.678,14551.581,"Latin America & Caribbean","BRA",1,0
"Brazil",2009,53.828,7695.322,14296.021,"Latin America & Caribbean","BRA",1,0
"Brazil",2010,55.891,8711.048,15585.781,"Latin America & Caribbean","BRA",1,0
"Brazil",2011,56.277,9088.141,16148.863,"Latin America & Caribbean","BRA",1,0
"Brazil",2012,58.099,9465.298,16291.789,"Latin America & Caribbean","BRA",1,0
"Brazil",2013,60.476,10136.376,16761.084,"Latin America & Caribbean","BRA",1,0
"Brazil",2014,61.466,10442.735,16989.477,"Latin America & Caribbean","BRA",1,0
"Brazil",2015,60.271,10016.564,16619.27,"Latin America & Caribbean","BRA",1,0
"Brazil",2016,57.328,9206.175,16058.664,"Latin America & Caribbean","BRA",1,0
"Brazil",2017,57.676,9299.423,16123.593,"Latin America & Caribbean","BRA",1,0
"Brazil",2018,55.054,8858.949,16091.379,"Latin America & Caribbean","BRA",1,0
"Brazil",2019,53.822,8786.423,16325.047,"Latin America & Caribbean","BRA",1,0
"Bulgaria",2005,73.755,22613.194,30659.726,"Europe & Central Asia","BGR",0,0
"Bulgaria",2006,73.701,23314.802,31634.214,"Europe & Central Asia","BGR",0,0
"Bulgaria",2007,80.049,24704.722,30862.095,"Europe & Central Asia","BGR",0,0
"Bulgaria",2008,78.504,24004.505,30577.501,"Europe & Central Asia","BGR",0,0
"Bulgaria",2009,75.315,20345.118,27013.459,"Europe & Central Asia","BGR",0,0
"Bulgaria",2010,73.787,20864.679,28276.951,"Europe & Central Asia","BGR",0,0
"Bulgaria",2011,76.418,23130.377,30268.183,"Europe & Central Asia","BGR",0,0
"Bulgaria",2012,73.919,21392.082,28939.917,"Europe & Central Asia","BGR",0,0
"Bulgaria",2013,71.829,19337.716,26922.036,"Europe & Central Asia","BGR",0,0
"Bulgaria",2014,71.056,20481.124,28824.115,"Europe & Central Asia","BGR",0,0
"Bulgaria",2015,71.761,22154.207,30872.252,"Europe & Central Asia","BGR",0,0
"Bulgaria",2016,71.763,21116.311,29425.26,"Europe & Central Asia","BGR",0,0
"Bulgaria",2017,73.917,22386.191,30285.743,"Europe & Central Asia","BGR",0,0
"Bulgaria",2018,69.674,21202.605,30430.953,"Europe & Central Asia","BGR",0,0
"Bulgaria",2019,70.059,20771.931,29649.22,"Europe & Central Asia","BGR",1,1
"Canada",2005,66.023,75415.643,114226.697,"North America","CAN",1,0
"Canada",2006,65.839,73384.536,111460.326,"North America","CAN",1,0
"Canada",2007,66.406,75704.982,114003.105,"North America","CAN",1,0
"Canada",2008,65.563,73541.814,112169.432,"North America","CAN",1,0
"Canada",2009,64.592,67714.408,104834.38,"North America","CAN",1,0
"Canada",2010,66.482,70338.846,105801.799,"North America","CAN",1,0
"Canada",2011,66.02,72237.65,109418.617,"North America","CAN",1,0
"Canada",2012,65.263,69917.476,107131.488,"North America","CAN",1,0
"Canada",2013,65.071,71087.591,109245.998,"North America","CAN",1,0
"Canada",2014,65.909,72032.509,109291.465,"North America","CAN",1,0
"Canada",2015,65.419,70583.538,107894.862,"North America","CAN",1,0
"Canada",2016,64.916,69072.841,106404.161,"North America","CAN",1,0
"Canada",2017,64.927,69276.878,106699.981,"North America","CAN",1,0
"Canada",2018,66.193,71165.323,107511.393,"North America","CAN",1,0
"Canada",2019,66.06,69719.613,105539.881,"North America","CAN",1,0
"Chile",2005,78.779,16889.695,21439.446,"Latin America & Caribbean","CHL",0,0
"Chile",2006,78.606,17806.184,22652.492,"Latin America & Caribbean","CHL",0,0
"Chile",2007,82.427,18874.674,22898.752,"Latin America & Caribbean","CHL",0,0
"Chile",2008,80.375,18048.325,22455.155,"Latin America & Caribbean","CHL",0,0
"Chile",2009,79.543,17307.839,21758.989,"Latin America & Caribbean","CHL",0,0
"Chile",2010,81.985,17731.349,21627.539,"Latin America & Caribbean","CHL",0,0
"Chile",2011,83.747,19496.264,23279.862,"Latin America & Caribbean","CHL",0,0
"Chile",2012,83.323,19639.935,23570.77,"Latin America & Caribbean","CHL",1,0
"Chile",2013,83.091,19585.869,23571.504,"Latin America & Caribbean","CHL",1,0
"Chile",2014,81.246,18585.237,22875.258,"Latin America & Caribbean","CHL",1,0
"Chile",2015,80.106,18516.495,23114.865,"Latin America & Caribbean","CHL",1,0
"Chile",2016,81.871,19593.269,23931.914,"Latin America & Caribbean","CHL",1,0
"Chile",2017,79.322,18846.477,23759.387,"Latin America & Caribbean","CHL",1,0
"Chile",2018,77.786,19158.829,24630.23,"Latin America & Caribbean","CHL",1,1
"Chile",2019,77.149,18723.472,24269.273,"Latin America & Caribbean","CHL",1,1
"China",2005,94.101,14849.716,15780.637,"East Asia & Pacific","CHN",0,0
"China",2006,94.131,16191.771,17201.311,"East Asia & Pacific","CHN",0,0
"China",2007,93.971,17470.92,18591.773,"East Asia & Pacific","CHN",0,0
"China",2008,92.478,17734.152,19176.678,"East Asia & Pacific","CHN",0,0
"China",2009,92.822,18473.225,19901.852,"East Asia & Pacific","CHN",0,0
"China",2010,92.187,19509.327,21162.747,"East Asia & Pacific","CHN",0,0
"China",2011,92.641,21039.466,22710.792,"East Asia & Pacific","CHN",0,0
"China",2012,91.227,21427.629,23488.285,"East Asia & Pacific","CHN",0,0
"China",2013,90.766,21986.078,24222.732,"East Asia & Pacific","CHN",0,0
"China",2014,89.398,22038.47,24652.082,"East Asia & Pacific","CHN",0,0
"China",2015,88.567,21925.019,24755.298,"East Asia & Pacific","CHN",0,0
"China",2016,87.546,21832.572,24938.401,"East Asia & Pacific","CHN",0,0
"China",2017,86.751,22186.39,25574.677,"East Asia & Pacific","CHN",0,0
"China",2018,85.88,22686.756,26416.955,"East Asia & Pacific","CHN",0,0
"China",2019,85.142,23373.454,27452.478,"East Asia & Pacific","CHN",0,0
"Colombia",2005,66.417,4962.738,7472.091,"Latin America & Caribbean","COL",0,0
"Colombia",2006,67.699,5598.178,8269.183,"Latin America & Caribbean","COL",1,0
"Colombia",2007,66.78,5473.37,8196.163,"Latin America & Caribbean","COL",1,0
"Colombia",2008,68.113,5959.578,8749.594,"Latin America & Caribbean","COL",1,0
"Colombia",2009,70.189,5792.834,8253.241,"Latin America & Caribbean","COL",1,0
"Colombia",2010,72.418,6330.356,8741.427,"Latin America & Caribbean","COL",1,0
"Colombia",2011,68.663,6216.017,9052.9,"Latin America & Caribbean","COL",1,0
"Colombia",2012,71.319,6847.215,9600.805,"Latin America & Caribbean","COL",1,0
"Colombia",2013,73.787,7117.413,9645.844,"Latin America & Caribbean","COL",1,0
"Colombia",2014,74.867,7536.937,10067.117,"Latin America & Caribbean","COL",1,0
"Colombia",2015,75.137,7519.321,10007.479,"Latin America & Caribbean","COL",1,0
"Colombia",2016,75.455,7861.426,10418.751,"Latin America & Caribbean","COL",1,0
"Colombia",2017,70.889,7404.676,10445.488,"Latin America & Caribbean","COL",1,0
"Colombia",2018,71.506,7408.881,10361.17,"Latin America & Caribbean","COL",1,0
"Colombia",2019,75.014,7965.146,10618.229,"Latin America & Caribbean","COL",1,0
"Croatia",2005,82.425,20344.017,24681.734,"Europe & Central Asia","HRV",0,0
"Croatia",2006,83.364,20368.944,24433.724,"Europe & Central Asia","HRV",0,0
"Croatia",2007,88.27,21782.179,24676.89,"Europe & Central Asia","HRV",0,0
"Croatia",2008,85.531,20997.446,24549.593,"Europe & Central Asia","HRV",0,0
"Croatia",2009,81.244,19694.281,24240.986,"Europe & Central Asia","HRV",0,0
"Croatia",2010,77.276,19048.503,24650.009,"Europe & Central Asia","HRV",0,0
"Croatia",2011,85.304,18501.96,21689.341,"Europe & Central Asia","HRV",0,0
"Croatia",2012,83.983,16944.933,20176.69,"Europe & Central Asia","HRV",0,0
"Croatia",2013,74.478,16452.555,22090.545,"Europe & Central Asia","HRV",0,0
"Croatia",2014,72.819,16134.73,22157.19,"Europe & Central Asia","HRV",0,0
"Croatia",2015,78.498,16627.443,21182.051,"Europe & Central Asia","HRV",0,0
"Croatia",2016,77.408,17131.789,22131.93,"Europe & Central Asia","HRV",0,0
"Croatia",2017,80.938,18063.86,22318.159,"Europe & Central Asia","HRV",0,0
"Croatia",2018,74.809,17596.235,23521.493,"Europe & Central Asia","HRV",1,1
"Croatia",2019,78.115,17865.224,22870.486,"Europe & Central Asia","HRV",1,1
"Cyprus",2005,99.993,34037.137,34039.547,"Europe & Central Asia","CYP",0,0
"Cyprus",2006,99.988,32894.458,32898.322,"Europe & Central Asia","CYP",0,0
"Cyprus",2007,99.944,32862.776,32881.13,"Europe & Central Asia","CYP",0,0
"Cyprus",2008,99.428,32941.897,33131.347,"Europe & Central Asia","CYP",0,0
"Cyprus",2009,99.266,31630.71,31864.753,"Europe & Central Asia","CYP",0,0
"Cyprus",2010,98.957,30255.541,30574.303,"Europe & Central Asia","CYP",0,0
"Cyprus",2011,98.081,29356.962,29931.434,"Europe & Central Asia","CYP",0,0
"Cyprus",2012,97.315,27042.115,27788.344,"Europe & Central Asia","CYP",0,0
"Cyprus",2013,96.412,23767.194,24651.741,"Europe & Central Asia","CYP",0,0
"Cyprus",2014,96.731,23693.986,24494.627,"Europe & Central Asia","CYP",0,0
"Cyprus",2015,96.135,24090.734,25059.153,"Europe & Central Asia","CYP",0,0
"Cyprus",2016,96.3,26043.211,27043.816,"Europe & Central Asia","CYP",0,0
"Cyprus",2017,96.345,26534.149,27540.713,"Europe & Central Asia","CYP",0,0
"Cyprus",2018,96.116,26158.958,27215.923,"Europe & Central Asia","CYP",0,0
"Cyprus",2019,95.671,25853,27022.732,"Europe & Central Asia","CYP",1,1
"Czechia",2005,85.547,43131.739,50418.536,"Europe & Central Asia","CZE",0,0
"Czechia",2006,84.968,43479.832,51171.955,"Europe & Central Asia","CZE",0,0
"Czechia",2007,84.889,42710.259,50313.034,"Europe & Central Asia","CZE",0,0
"Czechia",2008,84.098,41219.19,49013.418,"Europe & Central Asia","CZE",0,0
"Czechia",2009,82.456,38509.623,46703.236,"Europe & Central Asia","CZE",1,0
"Czechia",2010,82.148,39774.479,48418.054,"Europe & Central Asia","CZE",1,0
"Czechia",2011,80.786,38147.988,47221.125,"Europe & Central Asia","CZE",1,0
"Czechia",2012,79.343,37178.815,46858.328,"Europe & Central Asia","CZE",1,0
"Czechia",2013,78.189,35904.144,45919.769,"Europe & Central Asia","CZE",1,0
"Czechia",2014,78.07,35035.947,44877.41,"Europe & Central Asia","CZE",1,0
"Czechia",2015,79.616,35082.761,44065.149,"Europe & Central Asia","CZE",1,0
"Czechia",2016,80.918,35051.741,43317.375,"Europe & Central Asia","CZE",1,0
"Czechia",2017,79.487,35898.338,45162.362,"Europe & Central Asia","CZE",1,0
"Czechia",2018,78.869,35470.549,44974.153,"Europe & Central Asia","CZE",1,0
"Czechia",2019,78.162,34636.421,44313.391,"Europe & Central Asia","CZE",1,0
"Denmark",2005,88.553,37661.954,42530.177,"Europe & Central Asia","DNK",0,0
