"country","iso","year","exports","region","exports_share_percent_gdp","bri_dummy","oil_price","average_ng_price","average_coal_price","gdp","connectivity_index","resource_rents","trade_share_gdp","covid_19","investment_stock","bri_investment_stock","time"
"Somalia","SOM",2015,113000,"Sub-Saharan Africa",0.00279090844533164,0,4.04662006358545,6.30535954301075,59.7940384615384,386.437816984877,1.93288020016221,0,94.2465280875932,0,0,0,11
"Somalia","SOM",2016,10000,"Sub-Saharan Africa",0.0002381811305277,0,3.85355969385682,4.43687319065343,65.3691257861635,389.822061534188,1.98913400338697,0,95.1378005147819,0,0,0,12
"Somalia","SOM",2017,11000,"Sub-Saharan Africa",0.00024396489899748,0,4.04689160314432,5.09512962675765,91.5104134615385,384.463401435243,2.1879247233361,0,100.160456409342,0,0,0,13
"Somalia","SOM",2018,12000,"Sub-Saharan Africa",0.00025419811991031,0,4.29725633055719,6.04922391956162,101.327057692308,389.83139549804,2.05190649504019,0,106.688502734909,0,0,0,14
"Somalia","SOM",2019,59000,"Sub-Saharan Africa",0.0011937715779608,0,4.17442925076913,5.94466953577337,74.85525,419.39480767891,2.10763244496337,0,101.193906024297,0,0,0,15
"South Africa","ZAF",2006,4759459000,"Sub-Saharan Africa",1.75212985856801,0,4.42641369296762,6.63830839019851,60.6080769230769,6266.53398662041,3.28927297698953,2.86177745773544,53.7681412741145,0,0,0,2
"South Africa","ZAF",2007,6320713000,"Sub-Saharan Africa",2.11101726237757,0,4.50378389936413,7.23011011166253,86.7851923076923,6780.88455469658,3.36930531368311,3.61633867360745,57.125139137747,0,0,0,3
"South Africa","ZAF",2008,6662094000,"Sub-Saharan Africa",2.32315016328397,0,4.76139812446382,10.5482546267576,147.673653846154,6350.65270995806,3.4826706418627,8.22868432685878,65.9745237996233,0,0,0,4
"South Africa","ZAF",2009,5594681000,"Sub-Saharan Africa",1.89050058638732,0,4.30943394623598,6.55813818238213,74.3888461538461,6532.73696795513,3.45910655787024,2.74472518218581,49.5875353278801,0,0,0,5
"South Africa","ZAF",2010,7996937000,"Sub-Saharan Africa",2.13053120301757,0,4.54704699396286,7.40939050868486,98.8524528301887,8148.9612020223,3.7236382107253,3.83853588091891,50.4060871625999,0,0,0,6
"South Africa","ZAF",2011,10577737000,"Sub-Saharan Africa",2.54016751801128,0,4.85209904662356,9.22930882961125,123.48,8810.93065093576,3.60323918335024,4.35988715354444,54.6363504358971,0,0,0,7
"South Africa","ZAF",2012,10322880000,"Sub-Saharan Africa",2.60459960312427,0,4.8353309621762,9.7481680366005,98.9996153846154,8222.19727925886,3.56402345927329,3.22839247489508,55.5826171933345,0,0.0230202289410678,0,8
"South Africa","ZAF",2013,9117919000,"Sub-Saharan Africa",2.48560209095981,0,4.79345427860183,9.66938714846981,86.1890384615385,7467.07918510394,3.65010494225985,2.80585897462746,58.875027630051,0,0,0,9
"South Africa","ZAF",2014,8325306000,"Sub-Saharan Africa",2.37252705897742,0,4.68372679604563,10.3293043062448,76.3807692307692,6988.80873854682,3.57720335393441,2.12280197959874,59.4995740550593,0,0,0,10
"South Africa","ZAF",2015,7123570000,"Sub-Saharan Africa",2.24279273181652,0,4.04662006358545,6.30535954301075,59.7940384615384,6259.83968110571,3.64160194657376,1.58424162854205,56.7266761447156,0,0.170171139159254,0,11
"South Africa","ZAF",2016,6131824000,"Sub-Saharan Africa",2.06906472613821,0,3.85355969385682,4.43687319065343,65.3691257861635,5756.96574098804,3.65644537511128,1.89018334714619,55.8612575048782,0,0,0,12
"South Africa","ZAF",2017,9572877000,"Sub-Saharan Africa",2.73859655575418,0,4.04689160314432,5.09512962675765,91.5104134615385,6690.93984735096,3.68108871280378,2.15944534999255,53.5359318293741,0,0,0,13
"South Africa","ZAF",2018,9090234000,"Sub-Saharan Africa",2.46823431779362,1,4.29725633055719,6.04922391956162,101.327057692308,7005.09541266022,3.65919590237227,2.44030063101726,54.5075835750773,0,0.474258956916335,0.328523131613919,14
"South Africa","ZAF",2019,7958094000,"Sub-Saharan Africa",2.2644784603713,1,4.17442925076913,5.94466953577337,74.85525,6624.76186493309,3.69021010604884,1.8804740500677,54.1502462506676,0,0,0,15
"South Africa","ZAF",2020,5887701000,"Sub-Saharan Africa",1.95006294116095,1,3.73381329834217,4.80842897022332,60.7767916666667,5655.86765390396,3.6947080612157,0,51.1268459417609,1,0,0,16
"Spain","ESP",2006,8847868000,"Europe & Central Asia",0.702577604099529,0,4.42641369296762,6.63830839019851,60.6080769230769,28365.3134896346,4.1799655080278,0.0151065799247327,56.1771348136076,0,0,0,2
"Spain","ESP",2007,10490203000,"Europe & Central Asia",0.712586183467078,0,4.50378389936413,7.23011011166253,86.7851923076923,32549.9709785513,4.26836995842073,0.0172304670702996,57.7476037596033,0,0,0,3
"Spain","ESP",2008,15690907000,"Europe & Central Asia",0.965460691303879,0,4.76139812446382,10.5482546267576,147.673653846154,35366.2596011983,4.27067739034251,0.0356881031784835,55.9833300436847,0,0,0,4
"Spain","ESP",2009,8550582000,"Europe & Central Asia",0.575570610900543,0,4.30943394623598,6.55813818238213,74.3888461538461,32042.4740786617,4.30448662490125,0.0114541484746294,46.9948743270275,0,0,0,5
"Spain","ESP",2010,10970069000,"Europe & Central Asia",0.772147452984005,0,4.54704699396286,7.40939050868486,98.8524528301887,30502.7197080776,4.49986906501525,0.0195772472587484,52.928240557318,0,0,0,6
"Spain","ESP",2011,16459746000,"Europe & Central Asia",1.11306792567256,0,4.85209904662356,9.22930882961125,123.48,31636.4463142558,4.3089474651243,0.0197172791568991,58.7931710352776,0,0,0,7
