"country","year","connectivity_index","iso"
"Thailand","2009",35.2716596763,"THA"
"Thailand","2010",60.9554478534,"THA"
"Thailand","2011",39.3960236747,"THA"
"Thailand","2012",38.8988491147,"THA"
"Thailand","2013",39.3334986728,"THA"
"Thailand","2014",41.9780477893,"THA"
"Thailand","2015",41.9817952976,"THA"
"Thailand","2016",44.1329349626,"THA"
"Thailand","2017",43.2884358504,"THA"
"Thailand","2018",44.586002391,"THA"
"Thailand","2019",51.830773808,"THA"
"Thailand","2020",51.5440769829,"THA"
"Timor-Leste","2006",1.9990450271,"TLS"
"Timor-Leste","2007",1.0117849826,"TLS"
"Timor-Leste","2008",0.7302569565,"TLS"
"Timor-Leste","2009",1.6986111914,"TLS"
"Timor-Leste","2010",3.5176661577,"TLS"
"Timor-Leste","2011",2.5462262122,"TLS"
"Timor-Leste","2012",2.5451776044,"TLS"
"Timor-Leste","2013",5.4748477649,"TLS"
"Timor-Leste","2014",7.0060417165,"TLS"
"Timor-Leste","2015",5.3410184461,"TLS"
"Timor-Leste","2016",2.6360601719,"TLS"
"Timor-Leste","2017",2.6656265252,"TLS"
"Timor-Leste","2018",2.6275067839,"TLS"
"Timor-Leste","2019",2.6275067839,"TLS"
"Timor-Leste","2020",2.6275067839,"TLS"
"Togo","2006",12.6874417438,"TGO"
"Togo","2007",12.4551237313,"TGO"
"Togo","2008",12.6566018368,"TGO"
"Togo","2009",12.7135370411,"TGO"
"Togo","2010",37.4036694117,"TGO"
"Togo","2011",15.7936579118,"TGO"
"Togo","2012",13.1169573428,"TGO"
"Togo","2013",14.1653827081,"TGO"
"Togo","2014",14.9706393251,"TGO"
"Togo","2015",26.4106214795,"TGO"
"Togo","2016",31.0892571165,"TGO"
"Togo","2017",32.6214103626,"TGO"
"Togo","2018",33.7084793985,"TGO"
"Togo","2019",34.8618597562,"TGO"
"Togo","2020",35.3050757777,"TGO"
"Tonga","2006",6.0205201447,"TON"
"Tonga","2007",5.2490649619,"TON"
"Tonga","2008",4.5100746479,"TON"
"Tonga","2009",5.0586361304,"TON"
"Tonga","2010",7.4127375232,"TON"
"Tonga","2011",4.9096526177,"TON"
"Tonga","2012",5.2353085589,"TON"
"Tonga","2013",6.3553120468,"TON"
"Tonga","2014",6.8799202898,"TON"
"Tonga","2015",4.9999376492,"TON"
"Tonga","2016",5.9751169194,"TON"
"Tonga","2017",7.3412330836,"TON"
"Tonga","2018",7.5184752544,"TON"
"Tonga","2019",7.0517644546,"TON"
"Tonga","2020",5.2511490921,"TON"
"Trinidad & Tobago","2006",15.686233084,"TTO"
"Trinidad & Tobago","2007",16.4372504188,"TTO"
"Trinidad & Tobago","2008",16.9918853538,"TTO"
"Trinidad & Tobago","2009",18.2920655436,"TTO"
"Trinidad & Tobago","2010",15.3537919566,"TTO"
"Trinidad & Tobago","2011",22.1241683862,"TTO"
"Trinidad & Tobago","2012",21.280143167,"TTO"
"Trinidad & Tobago","2013",20.0451499651,"TTO"
"Trinidad & Tobago","2014",20.7178656266,"TTO"
"Trinidad & Tobago","2015",19.8314955943,"TTO"
"Trinidad & Tobago","2016",20.5253953106,"TTO"
"Trinidad & Tobago","2017",13.4196766033,"TTO"
"Trinidad & Tobago","2018",15.3994525185,"TTO"
"Trinidad & Tobago","2019",15.2450869679,"TTO"
"Trinidad & Tobago","2020",15.4981485225,"TTO"
"Tunisia","2006",9.1649327933,"TUN"
"Tunisia","2007",9.3622960024,"TUN"
"Tunisia","2008",9.2734180424,"TUN"
"Tunisia","2009",9.7012642958,"TUN"
"Tunisia","2010",5.7149877938,"TUN"
"Tunisia","2011",9.9638958938,"TUN"
"Tunisia","2012",9.4008733553,"TUN"
"Tunisia","2013",12.1453844402,"TUN"
"Tunisia","2014",10.5544246304,"TUN"
"Tunisia","2015",7.8026215745,"TUN"
"Tunisia","2016",9.5751923217,"TUN"
"Tunisia","2017",7.5569357646,"TUN"
"Tunisia","2018",7.5467059248,"TUN"
"Tunisia","2019",7.1190484078,"TUN"
"Tunisia","2020",6.601667605,"TUN"
"Turkey","2006",29.8166674633,"TUR"
"Turkey","2007",32.9378685989,"TUR"
"Turkey","2008",36.0687206281,"TUR"
"Turkey","2009",34.2263322287,"TUR"
"Turkey","2010",61.3959330726,"TUR"
"Turkey","2011",39.6197243736,"TUR"
"Turkey","2012",48.347430198,"TUR"
"Turkey","2013",50.7819731814,"TUR"
"Turkey","2014",51.4635193857,"TUR"
"Turkey","2015",52.2804376776,"TUR"
"Turkey","2016",50.9263598699,"TUR"
"Turkey","2017",57.279259391,"TUR"
"Turkey","2018",57.0810961795,"TUR"
"Turkey","2019",55.1842183211,"TUR"
"Turkey","2020",56.8601180599,"TUR"
"Turks & Caicos Islands","2006",1.3575423665,"TCA"
"Turks & Caicos Islands","2007",1.3575423665,"TCA"
"Turks & Caicos Islands","2008",1.0976806309,"TCA"
"Turks & Caicos Islands","2009",NA,"TCA"
"Turks & Caicos Islands","2010",1.1280819879,"TCA"
"Turks & Caicos Islands","2011",NA,"TCA"
"Turks & Caicos Islands","2012",NA,"TCA"
"Turks & Caicos Islands","2013",NA,"TCA"
"Turks & Caicos Islands","2014",NA,"TCA"
"Turks & Caicos Islands","2015",NA,"TCA"
"Turks & Caicos Islands","2016",NA,"TCA"
"Turks & Caicos Islands","2017",NA,"TCA"
"Turks & Caicos Islands","2018",NA,"TCA"
"Turks & Caicos Islands","2019",1.1280819879,"TCA"
"Turks & Caicos Islands","2020",1.1280819879,"TCA"
"Tuvalu","2006",NA,"TUV"
"Tuvalu","2007",NA,"TUV"
"Tuvalu","2008",NA,"TUV"
"Tuvalu","2009",2.1678198798,"TUV"
"Tuvalu","2010",1.7049561067,"TUV"
"Tuvalu","2011",2.3493618998,"TUV"
"Tuvalu","2012",NA,"TUV"
"Tuvalu","2013",3.6213919541,"TUV"
"Tuvalu","2014",3.1201145761,"TUV"
"Tuvalu","2015",2.7583650805,"TUV"
"Tuvalu","2016",2.8142027098,"TUV"
"Tuvalu","2017",1.7933543907,"TUV"
"Tuvalu","2018",1.7984434096,"TUV"
"Tuvalu","2019",1.8118770574,"TUV"
"Tuvalu","2020",1.8118770574,"TUV"
"Ukraine","2006",12.9231373462,"UKR"
"Ukraine","2007",15.9576108969,"UKR"
"Ukraine","2008",21.2939579229,"UKR"
"Ukraine","2009",19.2834328035,"UKR"
"Ukraine","2010",28.9330243301,"UKR"
"Ukraine","2011",19.9708490889,"UKR"
"Ukraine","2012",20.0663825411,"UKR"
"Ukraine","2013",23.586547474,"UKR"
"Ukraine","2014",25.1326813614,"UKR"
"Ukraine","2015",26.7213880138,"UKR"
"Ukraine","2016",24.872641146,"UKR"
"Ukraine","2017",26.7612183405,"UKR"
"Ukraine","2018",28.1715119777,"UKR"
"Ukraine","2019",27.5376117503,"UKR"
"Ukraine","2020",27.2475182944,"UKR"
"United Arab Emirates","2006",47.4441042883,"ARE"
"United Arab Emirates","2007",49.2836432393,"ARE"
"United Arab Emirates","2008",51.6034840845,"ARE"
"United Arab Emirates","2009",63.6939736053,"ARE"
"United Arab Emirates","2010",76.6197836252,"ARE"
"United Arab Emirates","2011",61.9504821498,"ARE"
"United Arab Emirates","2012",60.8217769409,"ARE"
"United Arab Emirates","2013",64.7048231303,"ARE"
"United Arab Emirates","2014",63.6873100302,"ARE"
"United Arab Emirates","2015",63.4975362059,"ARE"
"United Arab Emirates","2016",69.6931573429,"ARE"
"United Arab Emirates","2017",69.5516135689,"ARE"
"United Arab Emirates","2018",72.8724522528,"ARE"
"United Arab Emirates","2019",70.8795702331,"ARE"
"United Arab Emirates","2020",72.0476950851,"ARE"
"United Kingdom","2006",78.798019949,"GBR"
"United Kingdom","2007",82.5242928511,"GBR"
"United Kingdom","2008",77.687212333,"GBR"
"United Kingdom","2009",76.2277628259,"GBR"
"United Kingdom","2010",91.23549067,"GBR"
"United Kingdom","2011",81.2101509788,"GBR"
"United Kingdom","2012",75.6468629176,"GBR"
"United Kingdom","2013",77.2981989168,"GBR"
"United Kingdom","2014",77.7020990007,"GBR"
"United Kingdom","2015",85.1429424025,"GBR"
"United Kingdom","2016",85.9730442438,"GBR"
"United Kingdom","2017",85.0731763895,"GBR"
"United Kingdom","2018",87.0976912617,"GBR"
"United Kingdom","2019",87.5302017174,"GBR"
"United Kingdom","2020",89.6901240288,"GBR"
"United States","2006",79.1102699992,"USA"
"United States","2007",77.1181693086,"USA"
"United States","2008",74.1276635683,"USA"
"United States","2009",74.8594529686,"USA"
"United States","2010",105.5837327375,"USA"
"United States","2011",77.866833166,"USA"
"United States","2012",76.4133612628,"USA"
"United States","2013",84.067526866,"USA"
"United States","2014",85.1937301397,"USA"
"United States","2015",86.1663018831,"USA"
"United States","2016",93.4574124528,"USA"
"United States","2017",89.7897166719,"USA"
"United States","2018",86.1412959187,"USA"
"United States","2019",92.9074217536,"USA"
"United States","2020",93.3105429446,"USA"
"Puerto Rico","2006",15.8965502285,"PRI"
"Puerto Rico","2007",17.753245216,"PRI"
"Puerto Rico","2008",17.0186500159,"PRI"
"Puerto Rico","2009",13.3224126862,"PRI"
"Puerto Rico","2010",12.9010465008,"PRI"
"Puerto Rico","2011",12.5800531009,"PRI"
"Puerto Rico","2012",10.8231826474,"PRI"
"Puerto Rico","2013",11.8058598903,"PRI"
"Puerto Rico","2014",11.2949040853,"PRI"
"Puerto Rico","2015",9.5259534864,"PRI"
"Puerto Rico","2016",11.5748856743,"PRI"
"Puerto Rico","2017",12.357965303,"PRI"
"Puerto Rico","2018",11.7945819161,"PRI"
"Puerto Rico","2019",13.0665625611,"PRI"
"Puerto Rico","2020",12.3586257265,"PRI"
"U.S. Virgin Islands","2006",5.9693228616,"VIR"
"U.S. Virgin Islands","2007",5.7647332563,"VIR"
"U.S. Virgin Islands","2008",5.2209548137,"VIR"
"U.S. Virgin Islands","2009",5.2209548137,"VIR"
"U.S. Virgin Islands","2010",6.4517844364,"VIR"
"U.S. Virgin Islands","2011",5.1288326588,"VIR"
"U.S. Virgin Islands","2012",5.4736845866,"VIR"
"U.S. Virgin Islands","2013",5.8614980122,"VIR"
"U.S. Virgin Islands","2014",5.8614980122,"VIR"
"U.S. Virgin Islands","2015",5.8178066536,"VIR"
"U.S. Virgin Islands","2016",5.8709454763,"VIR"
"U.S. Virgin Islands","2017",5.8387405285,"VIR"
"U.S. Virgin Islands","2018",5.8868831879,"VIR"
"U.S. Virgin Islands","2019",5.6217172231,"VIR"
"U.S. Virgin Islands","2020",5.7285412411,"VIR"
"Uruguay","2006",17.0876305469,"URY"
"Uruguay","2007",17.8427391383,"URY"
"Uruguay","2008",19.3942132256,"URY"
"Uruguay","2009",19.8675913413,"URY"
"Uruguay","2010",31.3903708972,"URY"
"Uruguay","2011",23.4348389101,"URY"
"Uruguay","2012",24.889948495,"URY"
"Uruguay","2013",27.4488279987,"URY"
"Uruguay","2014",28.4312978484,"URY"
"Uruguay","2015",29.9650178111,"URY"
"Uruguay","2016",28.7888295305,"URY"
"Uruguay","2017",29.5373966767,"URY"
"Uruguay","2018",30.6757338229,"URY"
"Uruguay","2019",29.9235229577,"URY"
"Uruguay","2020",31.140042505,"URY"
"Vanuatu","2006",5.8061438896,"VUT"
"Vanuatu","2007",6.1842732137,"VUT"
"Vanuatu","2008",6.0351424033,"VUT"
"Vanuatu","2009",6.7506559005,"VUT"
"Vanuatu","2010",7.3708691577,"VUT"
"Vanuatu","2011",4.0211637114,"VUT"
"Vanuatu","2012",6.0464509544,"VUT"
"Vanuatu","2013",6.0240493865,"VUT"
"Vanuatu","2014",8.4692091977,"VUT"
"Vanuatu","2015",7.7898948613,"VUT"
"Vanuatu","2016",7.619892022,"VUT"
"Vanuatu","2017",7.5502281868,"VUT"
"Vanuatu","2018",7.2489616976,"VUT"
"Vanuatu","2019",7.071279667,"VUT"
"Vanuatu","2020",7.3722204523,"VUT"
"Venezuela","2006",22.6430257587,"VEN"
"Venezuela","2007",23.4438576723,"VEN"
"Venezuela","2008",24.3464920431,"VEN"
"Venezuela","2009",21.9701130436,"VEN"
"Venezuela","2010",10.0742332376,"VEN"
"Venezuela","2011",20.8125703771,"VEN"
"Venezuela","2012",22.1282271651,"VEN"
"Venezuela","2013",22.7666159062,"VEN"
"Venezuela","2014",22.3537069868,"VEN"
"Venezuela","2015",20.9708159729,"VEN"
"Venezuela","2016",13.4445791058,"VEN"
"Venezuela","2017",12.7731657368,"VEN"
"Venezuela","2018",11.8091661644,"VEN"
"Venezuela","2019",11.9289541593,"VEN"
"Venezuela","2020",11.0981736399,"VEN"
"Vietnam","2006",20.5452397692,"VNM"
"Vietnam","2007",20.9262556529,"VNM"
"Vietnam","2008",23.7503966876,"VNM"
"Vietnam","2009",22.6394575448,"VNM"
"Vietnam","2010",80.390476696,"VNM"
"Vietnam","2011",46.2288990118,"VNM"
"Vietnam","2012",48.0530108774,"VNM"
"Vietnam","2013",43.1156216025,"VNM"
"Vietnam","2014",41.7110098085,"VNM"
"Vietnam","2015",45.8247616862,"VNM"
"Vietnam","2016",58.2302311314,"VNM"
"Vietnam","2017",58.5551512958,"VNM"
"Vietnam","2018",59.7931713505,"VNM"
"Vietnam","2019",66.348901317,"VNM"
"Vietnam","2020",62.4950515299,"VNM"
"Wallis & Futuna","2006",2.4860329113,"WLF"
"Wallis & Futuna","2007",1.7975749796,"WLF"
"Wallis & Futuna","2008",1.7975749796,"WLF"
"Wallis & Futuna","2009",2.1141967928,"WLF"
"Wallis & Futuna","2010",NA,"WLF"
"Wallis & Futuna","2011",2.4119443159,"WLF"
"Wallis & Futuna","2012",NA,"WLF"
"Wallis & Futuna","2013",3.6213919541,"WLF"
"Wallis & Futuna","2014",3.1201145761,"WLF"
"Wallis & Futuna","2015",2.7583650805,"WLF"
"Wallis & Futuna","2016",2.7583650805,"WLF"
"Wallis & Futuna","2017",1.7933543907,"WLF"
"Wallis & Futuna","2018",1.7984434096,"WLF"
"Wallis & Futuna","2019",1.8118770574,"WLF"
"Wallis & Futuna","2020",1.8118770574,"WLF"
"Yemen","2006",13.0404199335,"YEM"
"Yemen","2007",16.5203019137,"YEM"
"Yemen","2008",16.8931470844,"YEM"
"Yemen","2009",15.1760740047,"YEM"
"Yemen","2010",7.2635602423,"YEM"
"Yemen","2011",12.3989994688,"YEM"
"Yemen","2012",12.3276875731,"YEM"
"Yemen","2013",16.9455164133,"YEM"
"Yemen","2014",16.8585567219,"YEM"
"Yemen","2015",20.2711111281,"YEM"
"Yemen","2016",15.8097931608,"YEM"
"Yemen","2017",8.961016486,"YEM"
"Yemen","2018",6.1630458092,"YEM"
"Yemen","2019",6.0569793914,"YEM"
"Yemen","2020",7.940428451,"YEM"
