"country","year","fossil_share_energy","region","iso","inv_dummy","bri_dummy","gdp","industry_share","pop_size","resource_rents","trade_share_gdp","urban_pop_share","covid_19"
"Algeria",2016,99.863,"Middle East & North Africa","DZA",1,0,3946.45244712537,22.8661059736615,17.518080813887,11.8064125283605,55.9256678771781,71.459,0
"Algeria",2017,99.768,"Middle East & North Africa","DZA",1,0,4109.69821695727,25.1133015500597,17.5385299070145,14.0611772077017,55.3214030214594,72.052,0
"Algeria",2018,99.73,"Middle East & North Africa","DZA",1,0,4142.01855842917,27.7521432784251,17.558603893646,18.3388424346821,58.065491770819,72.629,0
"Algeria",2019,99.727,"Middle East & North Africa","DZA",1,1,3989.66827645236,25.1376002155596,17.5779437270884,16.2924788574054,51.8417147056508,73.189,0
"Argentina",2005,83.634,"Latin America & Caribbean","ARG",0,0,5109.85224490403,28.6263140439084,17.4763228897288,5.45345675796796,40.5512709706238,90.031,0
"Argentina",2006,82.687,"Latin America & Caribbean","ARG",0,0,5919.01233837714,29.2032796652469,17.4864774355103,5.48506562003392,40.4334798719151,90.2,0
"Argentina",2007,85.497,"Latin America & Caribbean","ARG",0,0,7245.44685667197,27.4152361334783,17.4964662770418,4.46942372629222,40.945170618571,90.366,0
"Argentina",2008,85.921,"Latin America & Caribbean","ARG",0,0,9020.87332314274,26.2724599395946,17.5063919817989,4.6434343532892,40.4026733790382,90.53,0
"Argentina",2009,84.377,"Latin America & Caribbean","ARG",0,0,8225.13758261645,25.2842047993735,17.5163874046859,2.67128639988253,34.0571269054879,90.691,0
"Argentina",2010,84.852,"Latin America & Caribbean","ARG",1,0,10385.9644319555,25.2587762576722,17.5239095846123,2.68756978663993,34.9710132635696,90.849,0
"Argentina",2011,85.348,"Latin America & Caribbean","ARG",1,0,12848.8641969705,25.2126976058843,17.5354401774129,3.10929412204443,35.2061549999644,90.99,0
"Argentina",2012,86.203,"Latin America & Caribbean","ARG",1,0,13082.664325572,24.4290570649122,17.5468092343508,2.88012801644126,30.5265423717108,91.121,0
"Argentina",2013,85.737,"Latin America & Caribbean","ARG",1,0,13080.2547323367,24.0058814423072,17.5580003263508,2.65981089210709,29.3339290021037,91.249,0
"Argentina",2014,85.668,"Latin America & Caribbean","ARG",1,0,12334.7982453893,24.2773944936602,17.568994937261,2.39713695175968,28.4067936452275,91.377,0
"Argentina",2015,85.299,"Latin America & Caribbean","ARG",1,0,13789.060424772,23.153056135905,17.5797749507059,0.905270264996537,22.4862260889792,91.503,0
"Argentina",2016,85.934,"Latin America & Caribbean","ARG",1,0,12790.2424732447,22.0541072112108,17.5903467664822,0.675271382796801,26.0938878488799,91.627,0
"Argentina",2017,85.326,"Latin America & Caribbean","ARG",1,0,14613.041824658,21.782123219335,17.6007181054509,0.898093728890872,25.2896011376779,91.749,0
"Argentina",2018,84.901,"Latin America & Caribbean","ARG",1,0,11795.1593866287,23.7195923321304,17.6108761889417,1.79458172296204,30.7625359549926,91.87,0
"Argentina",2019,84.271,"Latin America & Caribbean","ARG",1,0,10056.637940265,24.052388220108,17.6208101638746,1.87724043518168,32.2144471852471,91.991,0
"Australia",2005,96.029,"East Asia & Pacific","AUS",0,0,34080.9998953245,24.640461870085,16.8307905243606,2.2039080615066,39.1968755847193,84.582,0
"Australia",2006,96.146,"East Asia & Pacific","AUS",0,0,36117.487983674,25.6440072273035,16.8455428038139,2.35482459330893,41.607273776186,84.7,0
"Australia",2007,96.19,"East Asia & Pacific","AUS",1,0,41001.1429790999,25.6978365939341,16.8517895881641,2.07648234469523,42.0597729301644,84.822,0
"Australia",2008,96.148,"East Asia & Pacific","AUS",1,0,49654.9105957389,25.6273455192151,16.8718298055672,4.32725673494308,42.8850215132316,84.943,0
"Australia",2009,95.689,"East Asia & Pacific","AUS",1,0,42783.3225651148,27.065264647734,16.892440256864,2.51887927388746,45.7755373400991,85.063,0
"Australia",2010,94.963,"East Asia & Pacific","AUS",1,0,52087.9722888891,25.2005974557473,16.9079951527547,3.10104620747642,40.5563768269451,85.182,0
"Australia",2011,93.707,"East Asia & Pacific","AUS",1,0,62574.1457032412,26.5319508173366,16.9218904259109,3.53436669122226,41.8574537801732,85.3,0
"Australia",2012,93.859,"East Asia & Pacific","AUS",1,0,68027.8417067378,26.3911817810861,16.9393486259177,2.25430276633618,43.177441852402,85.402,0
"Australia",2013,93.14,"East Asia & Pacific","AUS",1,0,68156.6279162085,25.1982812371864,16.9565601403176,1.66826749542302,41.2760811583035,85.502,0
"Australia",2014,93.756,"East Asia & Pacific","AUS",1,0,62511.6905895284,25.5798212508437,16.9714758052088,1.72292227530571,42.4729114392829,85.602,0
"Australia",2015,93.496,"East Asia & Pacific","AUS",1,0,56707.0220772116,23.6953758824352,16.9858679717348,1.31244402001786,41.6256213779265,85.701,0
"Australia",2016,92.793,"East Asia & Pacific","AUS",1,0,49881.7637140466,22.3275125713017,17.0014873767159,1.34359960546205,40.8177619704852,85.8,0
"Australia",2017,93.115,"East Asia & Pacific","AUS",1,0,53934.2501750463,23.4671582218979,17.0183326078004,1.68461299104816,41.9397560640113,85.904,0
"Australia",2018,91.647,"East Asia & Pacific","AUS",1,0,57180.7794001614,24.1399368185503,17.0336936629575,2.44670415172041,43.3822260663091,86.012,0
"Australia",2019,91.433,"East Asia & Pacific","AUS",1,0,54875.2859563351,25.3279677406758,17.0489101997324,2.22936401595811,45.8450397384068,86.124,0
"Austria",2005,73.453,"Europe & Central Asia","AUT",0,0,38403.1338770715,27.0742425967636,15.9230327468458,0.0798790867421989,94.0338056833054,58.813,0
"Austria",2006,72.863,"Europe & Central Asia","AUT",0,0,40635.2818159724,27.2593708304078,15.9279807245968,0.110322950985539,98.0883112053436,58.532,0
"Austria",2007,70.595,"Europe & Central Asia","AUT",0,0,46855.7717452095,27.5726388212438,15.9312221899496,0.104325185776937,100.733254061926,58.249,0
"Austria",2008,70.169,"Europe & Central Asia","AUT",0,0,51708.7657541758,26.9602141407645,15.9343526043262,0.124099372975433,102.073682731706,57.966,0
"Austria",2009,67.33,"Europe & Central Asia","AUT",0,0,47963.1794023217,25.7928458296062,15.9369721362253,0.0901653198397488,87.0622309742796,57.683,0
"Austria",2010,70.016,"Europe & Central Asia","AUT",0,0,46858.0432733717,25.5349942466396,15.9393760792203,0.103312679585418,99.0197962369563,57.399,0
"Austria",2011,70.927,"Europe & Central Asia","AUT",0,0,51374.9584066934,25.4474320432043,15.9427468876386,0.147244957525789,105.102788629725,57.115,0
"Austria",2012,65.858,"Europe & Central Asia","AUT",0,0,48567.69528642,25.6339685320435,15.9473062623618,0.155240188360938,105.152177427838,57.147,0
"Austria",2013,66.523,"Europe & Central Asia","AUT",0,0,50716.7087062864,25.5249417894219,15.9532001349087,0.122007086547734,104.066414086373,57.336,0
"Austria",2014,65.229,"Europe & Central Asia","AUT",0,0,51717.4959405515,25.3646396008814,15.961015551234,0.0998600542336004,103.503535251069,57.526,0
"Austria",2015,66.893,"Europe & Central Asia","AUT",0,0,44178.0473777432,25.174913250307,15.9722254762577,0.0557384433806726,102.42731538918,57.715,0
"Austria",2016,66.232,"Europe & Central Asia","AUT",0,0,45276.8314351693,25.476804975952,15.983039439245,0.0361575340153849,100.982078278741,57.905,0
"Austria",2017,67.29,"Europe & Central Asia","AUT",0,0,47312.0062332199,25.4118677707583,15.989985650281,0.0520978140875282,104.938844932748,58.094,0
"Austria",2018,67.434,"Europe & Central Asia","AUT",0,0,51461.4332150082,25.3661221623617,15.9948563695287,0.0663946219923622,107.88167678734,58.297,0
"Austria",2019,66.298,"Europe & Central Asia","AUT",0,0,50114.4011099728,25.0971690527944,15.9993031059188,0.0517246460374554,107.47822730482,58.515,0
"Azerbaijan",2005,95.128,"Europe & Central Asia","AZE",0,0,1578.40239029603,58.5242563385905,15.9427715547327,37.6841834401557,115.841884607706,52.389,0
"Azerbaijan",2006,95.883,"Europe & Central Asia","AZE",0,0,2473.08181863536,65.153471103477,15.9537574204768,42.0360506523152,105.262399846369,52.589,0
"Azerbaijan",2007,95.754,"Europe & Central Asia","AZE",1,0,3851.43786871172,66.1211896828335,15.9650959751384,39.2140257919624,96.6418081486575,52.79,0
"Azerbaijan",2008,96.055,"Europe & Central Asia","AZE",1,0,5574.60380218613,65.710363453355,15.9860945154643,41.2122569685615,89.2428968637573,52.99,0
"Azerbaijan",2009,95.406,"Europe & Central Asia","AZE",1,0,4950.29479142375,56.3585803968934,16.0068559981028,28.4350882817071,74.7440416836369,53.19,0
"Azerbaijan",2010,93.094,"Europe & Central Asia","AZE",1,0,5843.5337683582,59.7713411044389,16.0187538751814,32.0934945413391,74.9859884610856,53.406,0
"Azerbaijan",2011,95.21,"Europe & Central Asia","AZE",1,0,7189.69122920765,61.7328443608156,16.0317838837302,35.1061234396076,80.5080450059522,53.637,0
"Azerbaijan",2012,96.855,"Europe & Central Asia","AZE",1,0,7496.29464768263,59.4557912599989,16.0450715220035,31.3289801806851,78.263069540422,53.883,0
"Azerbaijan",2013,97.399,"Europe & Central Asia","AZE",1,0,7875.75695254288,57.0544154549517,16.0580059922736,26.9178758940442,74.6758447629851,54.145,0
"Azerbaijan",2014,97.735,"Europe & Central Asia","AZE",1,0,7891.31314749986,53.5868546669355,16.0704880822471,22.9723331241255,69.4832251953347,54.422,0
"Azerbaijan",2015,97.429,"Europe & Central Asia","AZE",1,0,5500.31038244408,44.8913203383597,16.0824001808279,14.4809242069082,72.6015079073189,54.714,0
"Azerbaijan",2016,96.875,"Europe & Central Asia","AZE",1,0,3880.73873089556,47.5578070076723,16.0935787529292,15.2388015543658,90.0773187345677,55.021,0
"Azerbaijan",2017,97.155,"Europe & Central Asia","AZE",1,0,4147.08971569171,49.7017251037138,16.1033913709743,20.7513737190466,90.4023156823216,55.343,0
"Azerbaijan",2018,97.135,"Europe & Central Asia","AZE",1,0,4739.84171028393,52.250536882585,16.112054540138,29.0803617977693,91.6725765369825,55.68,0
"Azerbaijan",2019,97.52,"Europe & Central Asia","AZE",1,0,4805.75371765917,48.8236328425495,16.1205210074021,25.4343313167861,85.8181454084561,56.031,0
"Bangladesh",2005,98.933,"South Asia","BGD",0,0,499.461940239156,23.2998442190711,18.7502398901325,0.809581050663304,34.396934864465,26.809,0
"Bangladesh",2006,99.016,"South Asia","BGD",0,0,509.640189887604,24.0953205119221,18.7637111004472,1.10931470196297,38.1119244325921,27.517,0
"Bangladesh",2007,99.041,"South Asia","BGD",0,0,558.051840707954,24.5005410079343,18.7759774054961,0.865656044831055,39.9423826531735,28.237,0
"Bangladesh",2008,98.851,"South Asia","BGD",0,0,634.987069668507,24.7270013036793,18.7874338798766,0.859488172738914,42.6209140325589,28.968,0
"Bangladesh",2009,99.519,"South Asia","BGD",0,0,702.264419644314,25.2955721814431,18.7986019442219,0.943136421097497,40.092796223023,29.709,0
"Bangladesh",2010,99.187,"South Asia","BGD",1,0,781.153577677298,24.9564767264585,18.809850013188,0.761759331621849,37.8028426708321,30.462,0
"Bangladesh",2011,99.106,"South Asia","BGD",1,0,861.762162181077,25.0452996007551,18.8212882999005,1.27668461382232,47.4208498356898,31.225,0
"Bangladesh",2012,99.225,"South Asia","BGD",1,0,883.117129615718,25.309959389543,18.8328283609459,1.31135577304418,48.1109227476789,31.993,0
"Bangladesh",2013,99.26,"South Asia","BGD",1,0,981.860851354457,26.307070164309,18.8443878700824,0.963799539926753,46.2964027239758,32.762,0
"Bangladesh",2014,99.395,"South Asia","BGD",1,0,1118.87380783368,26.3110467833576,18.8558171722435,0.925705891699398,44.5140801968096,33.535,0
"Bangladesh",2015,99.238,"South Asia","BGD",1,0,1248.45330989613,26.8313948329541,18.8670080825713,0.724839116475812,42.0859963070382,34.308,0
"Bangladesh",2016,99.252,"South Asia","BGD",1,1,1401.56463513179,27.3461176033502,18.8779609666096,0.385166462060089,37.9542963529911,35.083,0
"Bangladesh",2017,99.149,"South Asia","BGD",1,1,1563.76781861826,27.7508999829539,18.8887163190995,0.415382615689152,35.3040000906967,35.858,0
"Bangladesh",2018,99.29,"South Asia","BGD",1,1,1698.13208078712,28.5369876541411,18.8992520221019,0.518804478038385,38.2448929879071,36.632,0
"Bangladesh",2019,99.363,"South Asia","BGD",1,1,1855.74009422319,29.6486788149504,18.9095439885963,0.371687872495632,36.7592997489934,37.405,0
"Belarus",2005,99.965,"Europe & Central Asia","BLR",0,0,3125.81053502853,37.8387848851416,16.0839094035883,1.26316727149139,118.88435169233,72.354,0
"Belarus",2006,99.967,"Europe & Central Asia","BLR",0,0,3847.43412382153,37.2070344531772,16.0777864416079,1.25630794515531,124.295103889386,72.816,0
"Belarus",2007,99.955,"Europe & Central Asia","BLR",0,0,4735.65760793999,37.0472792241675,16.0731979662517,1.11214366745621,128.153877979073,73.273,0
"Belarus",2008,99.909,"Europe & Central Asia","BLR",1,0,6377.36973201232,38.8242464026726,16.0697438157087,1.16401653676314,129.599478545475,73.726,0
"Belarus",2009,99.819,"Europe & Central Asia","BLR",1,0,5352.5839116007,36.1176229649528,16.0672846612958,0.712633601215234,108.63564482836,74.172,0
"Belarus",2010,99.759,"Europe & Central Asia","BLR",1,0,6033.6862392722,35.3930231166604,16.0650994337362,0.921824281950339,115.917972989303,74.672,0
"Belarus",2011,99.773,"Europe & Central Asia","BLR",1,0,6527.17386871642,36.0887890771209,16.0627566045946,1.29307061859903,157.974255073313,75.188,0
"Belarus",2012,99.759,"Europe & Central Asia","BLR",1,0,6953.13251493684,36.2828598908689,16.0611904285921,1.16547364592131,153.085269313372,75.697,0
"Belarus",2013,99.703,"Europe & Central Asia","BLR",1,0,7998.12523878099,35.9038510426226,16.0608066285895,0.911213093263287,119.815965235724,76.199,0
"Belarus",2014,99.722,"Europe & Central Asia","BLR",1,0,8341.39967861093,35.3791986450113,16.0613681442645,0.766001135011885,110.651424367582,76.693,0
"Belarus",2015,99.679,"Europe & Central Asia","BLR",1,0,5967.05220384914,32.692428112127,16.0626966766318,0.444095528646863,115.914826201946,77.181,0
"Belarus",2016,99.609,"Europe & Central Asia","BLR",1,0,5039.68188628499,30.9584092512823,16.0635738875105,0.400748228974875,125.209322899662,77.661,0
"Belarus",2017,99.287,"Europe & Central Asia","BLR",1,0,5785.67067254068,31.5544850881623,16.062476064281,0.532826242221936,133.367754723012,78.134,0
"Belarus",2018,99.37,"Europe & Central Asia","BLR",1,0,6360.06247301284,31.2656097096379,16.060337822211,0.586735983784352,139.393736250171,78.595,0
"Belarus",2019,99.365,"Europe & Central Asia","BLR",1,0,6837.71782606351,31.737128716913,16.0583199562013,0.751975256716656,130.850406102184,79.044,0
"Belgium",2005,82.519,"Europe & Central Asia","BEL",0,0,36795.9768819639,22.5737781481988,16.1648472625001,0,144.529050669983,97.403,0
"Belgium",2006,82.702,"Europe & Central Asia","BEL",0,0,38672.7059429767,22.139925542401,16.1714428446499,0,149.567509299511,97.454,0
"Belgium",2007,82.185,"Europe & Central Asia","BEL",0,0,44262.8960009954,22.2819524770029,16.1787861529575,0,152.468446875303,97.505,0
"Belgium",2008,83.176,"Europe & Central Asia","BEL",0,0,48106.892915788,21.59544849636,16.1866859214124,0,161.088447790447,97.555,0
"Belgium",2009,80.936,"Europe & Central Asia","BEL",0,0,44583.5448070814,20.600029785888,16.1947319171385,0,135.406040531897,97.603,0
"Belgium",2010,81.271,"Europe & Central Asia","BEL",0,0,44141.8781415734,20.8945803561766,16.2038683110549,0,149.997673074386,97.651,0
"Belgium",2011,79.257,"Europe & Central Asia","BEL",0,0,47348.5250202016,20.7778964049581,16.2168783400719,0,161.493723664633,97.698,0
"Belgium",2012,80.71,"Europe & Central Asia","BEL",1,0,44673.1158755901,20.075240558224,16.2230799758653,0,160.746030229324,97.744,0
"Belgium",2013,80.037,"Europe & Central Asia","BEL",1,0,46744.6625441516,19.8791997556506,16.2277933773049,0,157.850845041743,97.789,0
"Belgium",2014,81.761,"Europe & Central Asia","BEL",1,0,47700.5403601178,19.6748264840511,16.2322326701897,0,158.783215919076,97.833,0
"Belgium",2015,84.388,"Europe & Central Asia","BEL",1,0,40991.8081381432,19.6698883181098,16.2380271326065,0,154.192546509323,97.876,0
"Belgium",2016,79.361,"Europe & Central Asia","BEL",1,0,41984.1030335609,19.2882202670028,16.243090132631,0,157.66502598438,97.919,0
"Belgium",2017,79.578,"Europe & Central Asia","BEL",1,0,44089.3100875118,19.2353624906499,16.2469424128147,0,165.32583634966,97.961,0
"Belgium",2018,83.427,"Europe & Central Asia","BEL",1,0,47519.5530968943,18.9325725703618,16.2514942597675,0,166.313174766656,98.001,0
"Belgium",2019,78.684,"Europe & Central Asia","BEL",1,0,46591.4916067396,19.1821285187177,16.2568988730384,0,163.719854015606,98.041,0
"Brazil",2005,57.163,"Latin America & Caribbean","BRA",1,0,4790.45656586131,24.1725782780099,19.0419403746263,2.53899030729077,27.0867950578774,82.834,0
"Brazil",2006,56.907,"Latin America & Caribbean","BRA",1,0,5886.39152194816,23.5440216693001,19.0528423003549,2.54723866138125,26.0416998192019,83.143,0
"Brazil",2007,55.785,"Latin America & Caribbean","BRA",1,0,7348.18796290712,23.1253804088021,19.0632209471869,2.11549222574034,25.2926114762548,83.448,0
"Brazil",2008,56.665,"Latin America & Caribbean","BRA",1,0,8831.18364277674,23.0852937535484,19.0731640529066,2.47779429113765,27.257569361408,83.749,0
"Brazil",2009,53.828,"Latin America & Caribbean","BRA",1,0,8597.79433526264,21.8785926290779,19.0827835200601,1.3579549963661,22.1059755205507,84.044,0
"Brazil",2010,55.891,"Latin America & Caribbean","BRA",1,0,11286.071540212,23.267977354744,19.0921631131271,1.53399079018118,22.7721781120049,84.335,0
"Brazil",2011,56.277,"Latin America & Caribbean","BRA",1,0,13245.387369564,23.1020509635585,19.1013227649117,2.03813500649697,23.9344051776102,84.631,0
"Brazil",2012,58.099,"Latin America & Caribbean","BRA",1,0,12370.2232548476,22.1336473676777,19.110258019979,2.06887399931186,25.1142736086534,84.923,0
"Brazil",2013,60.476,"Latin America & Caribbean","BRA",1,0,12300.3867121004,21.2248099498483,19.1189940769371,1.92244635161068,25.7859573236572,85.209,0
"Brazil",2014,61.466,"Latin America & Caribbean","BRA",1,0,12112.8349554875,20.4724627454143,19.1275520365785,1.91993800725671,24.68540581659,85.492,0
"Brazil",2015,60.271,"Latin America & Caribbean","BRA",1,0,8813.98980647828,19.3600439775462,19.1359404261112,1.12235360423396,26.9536259376792,85.77,0
"Brazil",2016,57.328,"Latin America & Caribbean","BRA",1,0,8710.06328995352,18.3547582771232,19.1441779476366,0.851506320955216,24.5336820788448,86.042,0
"Brazil",2017,57.676,"Latin America & Caribbean","BRA",1,0,9928.67589653405,18.1885023093992,19.1522494000911,1.27513529742096,24.3197343731565,86.309,0
"Brazil",2018,55.054,"Latin America & Caribbean","BRA",1,0,9151.38173161536,18.7490514539899,19.1600878426884,2.11901732159075,28.876203377402,86.569,0
"Brazil",2019,53.822,"Latin America & Caribbean","BRA",1,0,8897.55296585529,18.4088426878827,19.1676033511094,2.08885359853026,28.4559373152372,86.824,0
"Bulgaria",2005,73.755,"Europe & Central Asia","BGR",0,0,3899.90763774017,24.2323990994027,15.8513883290553,0.434201686071709,99.7142133335392,70.584,0
"Bulgaria",2006,73.701,"Europe & Central Asia","BGR",0,0,4523.0508329806,25.370402523961,15.8437932699,0.460535716233275,111.04746275381,70.932,0
"Bulgaria",2007,80.049,"Europe & Central Asia","BGR",0,0,5885.10434781837,26.276570647274,15.8364404470601,0.531791284220973,123.609646159658,71.278,0
"Bulgaria",2008,78.504,"Europe & Central Asia","BGR",0,0,7265.73549682997,25.0100473494135,15.8294212196146,1.17250789515114,124.785885742919,71.622,0
"Bulgaria",2009,75.315,"Europe & Central Asia","BGR",0,0,6988.23332468094,26.5673408774659,15.8229784059892,0.349831431021774,92.6926468702512,71.963,0
"Bulgaria",2010,73.787,"Europe & Central Asia","BGR",0,0,6853.00285388669,23.7573248967112,15.8163956515228,0.732491704758455,103.411584202859,72.302,0
"Bulgaria",2011,76.418,"Europe & Central Asia","BGR",0,0,7849.16528274432,25.030678175602,15.8099833623176,1.08521897186885,117.456289316293,72.638,0
"Bulgaria",2012,73.919,"Europe & Central Asia","BGR",0,0,7432.47876568071,25.3828196327453,15.804191156354,0.532776170024531,123.993561447479,72.975,0
"Bulgaria",2013,71.829,"Europe & Central Asia","BGR",0,0,7681.93461995882,23.5107977911967,15.7985946841799,0.268925295642119,129.732659126464,73.313,0
"Bulgaria",2014,71.056,"Europe & Central Asia","BGR",0,0,7901.78587639382,23.4435738976145,15.7929107915394,0.20413040391971,130.28729035681,73.651,0
"Bulgaria",2015,71.761,"Europe & Central Asia","BGR",0,0,7074.68102325059,24.0225310883942,15.7865300968578,0.142579531215715,126.700942430032,73.99,0
"Bulgaria",2016,71.763,"Europe & Central Asia","BGR",0,0,7569.47881476759,24.449247252538,15.7795162758793,0.121036485966698,122.833824180651,74.329,0
"Bulgaria",2017,73.917,"Europe & Central Asia","BGR",0,0,8366.29322145748,23.9758286109973,15.7722118441264,0.163235186845865,129.676597014807,74.669,0
"Bulgaria",2018,69.674,"Europe & Central Asia","BGR",0,0,9446.70077185518,22.4047199146857,15.7649910400741,0.16139708487289,128.851881427473,75.008,0
"Bulgaria",2019,70.059,"Europe & Central Asia","BGR",1,1,9879.26853313318,21.6852308569828,15.757951983663,0.113283127204584,124.640430112714,75.347,0
"Canada",2005,66.023,"North America","CAN",1,0,36382.5079164537,29.2129915241778,17.2888348770164,4.00375552544934,69.7591330167357,80.122,0
"Canada",2006,65.839,"North America","CAN",1,0,40504.0607253203,28.8475544811015,17.2989382220434,3.1412961901599,68.0521644769988,80.213,0
"Canada",2007,66.406,"North America","CAN",1,0,44659.8951408034,28.6859019053535,17.3086495734571,2.76991404540976,66.2834197482347,80.396,0
"Canada",2008,65.563,"North America","CAN",1,0,46710.5055759013,29.3420195046589,17.3194786446178,4.41986489094827,67.0236083618983,80.578,0
"Canada",2009,64.592,"North America","CAN",1,0,40876.3101540295,25.0760182112778,17.330896225609,1.7602932437953,58.4743918224897,80.758,0
"Canada",2010,66.482,"North America","CAN",1,0,47562.0834253057,26.3511331619895,17.3420148663607,1.72775652328492,60.2081215044483,80.937,0
"Canada",2011,66.02,"North America","CAN",1,0,52223.696112356,27.1393405983891,17.3518018442264,2.33801739006963,62.4987387708328,81.096,0
"Canada",2012,65.263,"North America","CAN",1,0,52669.0899632316,26.6346687974256,17.3626600168569,1.39953617801273,62.5955489395005,81.137,0
"Canada",2013,65.071,"North America","CAN",1,0,52635.1749580433,26.6132351758366,17.3732259294487,1.55926552285073,62.2310749013405,81.178,0
"Canada",2014,65.909,"North America","CAN",1,0,50955.9983232404,27.1379424601872,17.3832793052354,1.33098267716018,64.3786621564923,81.218,0
"Canada",2015,65.419,"North America","CAN",1,0,43596.1355365546,24.4156825468916,17.3907427000151,0.104808099660653,66.1649020669781,81.259,0
"Canada",2016,64.916,"North America","CAN",1,0,42315.6037056806,23.2953005455848,17.4020661865618,0.547021085329016,65.3636845215556,81.3,0
"Canada",2017,64.927,"North America","CAN",1,0,45129.3564395662,24.0278028870792,17.4140630081038,0.979090927592259,65.1010608504649,81.35,0
"Canada",2018,66.193,"North America","CAN",1,0,46548.5203600809,24.6223059554353,17.4281884884356,1.93474525292087,66.447716838606,81.411,0
"Chile",2005,78.779,"Latin America & Caribbean","CHL",0,0,7598.52887745949,36.8591854907624,16.5994541316819,0.0898252831995651,71.6167608729932,86.783,0
"Chile",2006,78.606,"Latin America & Caribbean","CHL",0,0,9464.54850677338,41.106987909183,16.6100140748133,0.0695705502531569,73.0986510801193,86.842,0
"Chile",2007,82.427,"Latin America & Caribbean","CHL",0,0,10502.3507082138,39.9437815894792,16.6206996294329,0.0586823421510944,76.4074154997173,86.9,0
"Chile",2008,80.375,"Latin America & Caribbean","CHL",0,0,10751.4816046617,34.2392936191869,16.6314134666326,0.0911641927928401,80.789773429257,86.959,0
"Chile",2009,79.543,"Latin America & Caribbean","CHL",0,0,10208.9079714327,34.4401757632968,16.6420063307529,0.0708250738960857,66.3372029178825,87.017,0
"Chile",2010,81.985,"Latin America & Caribbean","CHL",0,0,12808.0383396885,35.695094517819,16.6523954477576,0.0661221833278513,69.0637159959492,87.074,0
"Chile",2011,83.747,"Latin America & Caribbean","CHL",0,0,14637.2334407932,34.7013220019194,16.6623705961593,0.0858609849267192,72.2056659465244,87.132,0
"Chile",2012,83.323,"Latin America & Caribbean","CHL",1,0,15351.5407387153,32.5391180201372,16.6720013961558,0.0883924391247436,68.271846399908,87.189,0
"Chile",2013,83.091,"Latin America & Caribbean","CHL",1,0,15842.936483624,31.1937573014035,16.6817894553273,0.093821117948003,64.9734766055273,87.246,0
"Chile",2014,81.246,"Latin America & Caribbean","CHL",1,0,14670.9889142695,31.0352043803122,16.6924012420414,0.0883233791645809,65.2725878378167,87.303,0
"Chile",2015,80.106,"Latin America & Caribbean","CHL",1,0,13574.1692377524,29.7760470448916,16.7041784206106,0.0457123845603697,58.9722752971997,87.36,0
"Chile",2016,81.871,"Latin America & Caribbean","CHL",1,0,13753.5921485096,28.8855455706605,16.7174304893948,0.0307784571432002,55.6880414942073,87.422,0
"Chile",2017,79.322,"Latin America & Caribbean","CHL",1,0,14998.8170563218,29.4435300842842,16.7316819036036,0.0367991231050233,55.6540214023906,87.49,0
"Chile",2018,77.786,"Latin America & Caribbean","CHL",1,1,15888.144355397,29.3891008688277,16.7455925459329,0.0476503763751901,57.3216227591195,87.564,0
"Chile",2019,77.149,"Latin America & Caribbean","CHL",1,1,14741.7144039936,29.1089125146083,16.7574218715898,0.0261831686500456,56.8744630049411,87.643,0
"China",2005,94.101,"East Asia & Pacific","CHN",0,0,1753.41782926104,47.0225784803541,20.988487553468,4.18179268170022,62.2078928657802,42.522,0
"China",2006,94.131,"East Asia & Pacific","CHN",0,0,2099.22943460734,47.5573975650943,20.9940712971417,4.19501005404745,64.4788839040175,43.868,0
"China",2007,93.971,"East Asia & Pacific","CHN",0,0,2693.97006340427,46.8841692341517,20.9992940158057,4.03601556705673,62.1933634764775,45.199,0
"China",2008,92.478,"East Asia & Pacific","CHN",0,0,3468.30460207977,46.9711723611155,21.004417885122,7.11774539975783,57.6127153432419,46.539,0
"China",2009,92.822,"East Asia & Pacific","CHN",0,0,3832.23643246922,45.9571472861326,21.0093916991309,2.79038312057167,45.1848703785767,47.88,0
"China",2010,92.187,"East Asia & Pacific","CHN",0,0,4550.45310775599,46.4978311380712,21.0142212960177,4.09043639287582,50.7170776627003,49.226,0
"China",2011,92.641,"East Asia & Pacific","CHN",0,0,5614.35213522114,46.5292894700783,21.0196858719665,5.17998222498124,50.7409045864209,50.511,0
"China",2012,91.227,"East Asia & Pacific","CHN",0,0,6300.61511825789,45.4229807420749,21.0264693265549,3.22835931626494,48.2675223674033,51.765,0
"China",2013,90.766,"East Asia & Pacific","CHN",0,0,7020.33848453658,44.1767045363061,21.0331300563318,2.29573739667765,46.7443755773553,53.013,0
"China",2014,89.398,"East Asia & Pacific","CHN",0,0,7636.11660125502,43.0855681093885,21.0394333202273,1.81331396633085,44.9052159543496,54.259,0
"China",2015,88.567,"East Asia & Pacific","CHN",0,0,8016.43143498003,40.8413399694664,21.0452478816938,0.882668263621936,39.4641693353018,55.5,0
"China",2016,87.546,"East Asia & Pacific","CHN",0,0,8094.36336675194,39.5806215023229,21.0509783907545,0.757340839472791,36.894415016811,56.736,0
"China",2017,86.751,"East Asia & Pacific","CHN",0,0,8816.98690451989,39.8516984492394,21.0570308408894,0.969890209172642,37.6324132404263,57.96,0
"China",2018,85.88,"East Asia & Pacific","CHN",0,0,9905.34200389253,39.6870118233777,21.061707561424,1.18280915050857,37.5657841021374,59.152,0
